func,change,data_kind,size,n_ms
merge,0,sorted,16700,1462584
merge,0,sorted,16700,1465000
merge,0,sorted,16700,1456584
merge,0,almost sorted,16700,1792042
merge,0,almost sorted,16700,1759583
merge,0,almost sorted,16700,1766375
merge,0,random,16800,2722791
merge,0,random,16800,2699375
merge,0,random,16800,2691125
merge,0,sorted,16800,1468084
merge,0,sorted,16800,1468583
merge,0,sorted,16800,1467875
merge,0,almost sorted,16800,1727792
merge,0,almost sorted,16800,1718791
merge,0,almost sorted,16800,1787792
merge,0,random,16900,2675833
merge,0,random,16900,2628042
merge,0,random,16900,2609375
merge,0,sorted,16900,1583250
merge,0,sorted,16900,1525958
merge,0,sorted,16900,1559583
merge,0,almost sorted,16900,1816875
merge,0,almost sorted,16900,1833500
merge,0,almost sorted,16900,1768584
merge,0,random,17000,2722250
merge,0,random,17000,2705084
merge,0,random,17000,2719583
merge,0,sorted,17000,1486333
merge,0,sorted,17000,1477542
merge,0,sorted,17000,1515167
merge,0,almost sorted,17000,1820958
